text,emotion
"pak tolong lah ringan kn beban sya jdi orang tua yg takut anak nya di vaksin, anak sya 9 tahun pak umur nya. dada nya sering sakit pak.. setelah vaksin satu! terkadang saya mau nekad aja utk bunuh diri karena terlalu tertekan mengenai vaksin ni pak. tolong sya pak!!",takut
mukanya tegang amat om puput kayak menanggung beban rakyat :'),takut
hahaha iya benerr aku pun kaget ternyata ujung2nya anak bio,takut
gue kaget bgt,takut
ku cium pipi kanan mu dan kau senyum terpesona bercampur malu,takut
kalau nak sniff sekarang kene hati hati takut kepam,takut
"ini kenapa jadi rame, kaget. mana qrt ghaibnya 4..",takut
"bertahun-tahun bertahan. hubungan lu sama pacar lu aman, lancar, tak ada kendala sampe lu bucin banget. tapi tiap liat crush lu lgsg kepikiran lagi. berusaha pengen tetep deket tapi takut melewati batas pertemanan.",takut
"nonton ulang video got step back dance practice di mv-nya, taeyon elegan bgt pindah dr pinggir ke tengah. pas liat seulgi, wah buset pindahnya lari dari pojok kanan ke tengah khawatir kesandung loh",takut
nonton drama sama mama trus ada kiss scene gue panik,takut
jadi malu,takut
kepleset di depan abang2 gojek udah sakit malu juga,takut
ngeri angine soalna jeng wkwk takut sakit,takut
"iya kk, ni kucing oyen sy galak banget betina pada takut :((",takut
lagi mau tanyain kabar tapi takut ganggu :(,takut
"jangan lupa ngingetin ayang buat makan dan minum, takut keselek ayangnya.",takut
aku lebih takut liat bird japan ketemu bam,takut
"ade org kata simpan sikit,, takut esok nak guna haha",takut
"wah iya, ngeri nih yg setim ma mas.",takut
kaget ada kekeyi wkwk,takut
iya itu di sana takut,takut
"ih temen kosku abis ikut ke venue gt kan acara prodinyaa, eh balik ke kos dia meriang nular ke satu kosan. skrg ak jg pilek meriang buhu jd takut",takut
aku yg takut,takut
"ya begitu lah hidup di cluster coronces, tiap hari panik selalu ada yg positif",takut
ngeri banget temenmu nder,takut
kaget loh kak msi pgi,takut
"idih nuning kabur dari space ka ciba .,, takut yah",takut
"udah resign dri tempat kerja tapi kok masih degdegan ya, takut kalo ketemu mantan bos di jalan :'(( kenapaa??",takut
jaga2 takut die terjun lg tu huhu,takut
pengen pede buat mens team tp takut jg kesandung wkwk cmn kayany grup neraka sih inimah,takut
malu bgt kalo inget moment jaman main rp,takut
"hahahaa takut, anaknya galak",takut
"mau berobat tapi takut banget :"")",takut
"takut banget, nggak ada tempat nyaman lagi buat cewek ""cowok memang otak sangean semuanya"" ""pengen pindah negara rasanya"" begitulah kurang lebihnya",takut
men's team gw yakin lolos tpi ms1 nya kita gw agak ragu klo md well we are the best at that,takut
"kena razia rok plisket padahal yg ngerazia pake rok plisket jg (kating) takut kalah saing padahal gada niat nyaingin, cm mencontoh",takut
sampe asma kambuh tapi bela2in gak minum obat karna takut teler dikantor.,takut
ngeri banget emak gue ngomel ngomel ke mahmud buat mengedukasi cara ngedidik anak haha,takut
takut mau nge up nyaa,takut
saya yang ngejalanin mah biasa aja.. cuma kadang kasihan keluarga aja takut mereka malu.,takut
gw takut bgt kaoru ngentott,takut
"orang indonesia ga ada takutnya kali cuman gw rasa mereka takut dengan agama baru yg dipaksakan percaya yaitu c19 rokok aja ada label orang sakit tulisan membunuh tetep aja dikonsumsi terus kecelakaan terbanyak adalah motor, usernya makin banyak ada bom aja deketin/kontenin",takut
walau tegang [real],takut
"tegang banget kak, santuy aja santuy..",takut
grub b ngeri kali,takut
blm nikah tpi habis baca ini malah jdi takut,takut
agak ngeri ya,takut
coy ngeri sekomplek wkwk sehat2 mat,takut
orang dulu siap mesyuarat satu kampung nak tentukan tarikh nikah takut bertindih susah orang kampung nak datang rewang.,takut
takut :(,takut
"kalian yg udah b00ster, efeknya gimana? gue masi lama si jadwalnya, cuma kok gue takut mau ambil b00ster, gue mikir ""b00ster"" efeknya lebih horor dari yg pertama",takut
karna takut tenggelam dlm lautan luka dlm,takut
"pp! boleh minta kritik dan saran? worth gak ya kalau jadi ready stock? takut malah flop gitu, tia",takut
jangan ah ak malu,takut
"iya sih, tapi ciwi ciwi ini agak naik turun. jadi kita saling takut",takut
"plis jgn liat rep gue dulu malu, untung dah di apus",takut
gw sih malu..klo digituin,takut
yakin ilangin mie ayam? ko aku ragu?,takut
"wordle 234 3/6 kaget sendiri, bisa-bisanya tebakan ketiga langsung keluar",takut
sir baik tak kena balik panggung mimpi ngeri..kuang kuang kuang..,takut
mvs euphoria s1 sender baru namatin yg s1 kok si rou ga mau naik kereta brg jules? trs pas di eps7 mcky beneran di ituin sama temen2 nya? di dpn cassie? sender kaget bgt,takut
aku takut ketekuk ini ngepas bgt sizenya,takut
pasarannya emang segitu kah?? kaget t__t,takut
gk bisa komen sih takut salah kata cuman ya.. agak gimana juga ya..,takut
"ya tuhan,pengen pacaran tapi takut berujung malah manfaatin anak orang. kan karma ada.",takut
mau duluin perasaan sendiri tapi takut kecewa,takut
"lho kaget, baru sadar",takut
niat mau bikin 13112th1)4y tvv1130n tertahan karna lagi bimbang ragu,takut
ngeri ekspedisi apa yg aman sekarang?,takut
aku takut nanti malem,takut
"serius, jadi kaget gue",takut
aku mau komen tapi takut wkwk :(,takut
group b se ngeri itu ya allah…,takut
kaget langsung bener,takut
"klo aku jidat yg sering tak tempelin dikaca ketika kondisi nungguin.. walhasil kacanya berembun,,njuk panik nyariin tisu..",takut
"tiap wtm dan nunggu lta, satu sisi si fmc nya juga dah ganti jadi x013692 gak sabar tapi ya ngeri dan wuaduu",takut
"a trivia, im being deadass. gue ga pernah dugem wkwk takut ngebungkus laki orang.",takut
"gak katla, ga wordle, yang hari ini bikin tegang semua.",takut
klo bener semua takut,takut
ngeri juga 5 quote gaib.,takut
"kompakan niyee, kaget, heran, geram sudah gak asing ditelinga.",takut
ngeri ngeri sedep,takut
"faktanya gua bahagia kenal dia, gua bahagia ketemu dia, bahkan jauh pun gua masih ngerasain bahagia.. yah walaupun kadang ada khawatir and cemburu, itu cuma karena gua terlalu sayang ama dia yang takut kehilangan dia.",takut
kenapa acc gede moa banyak yg rest moga cepet balik yaa duhh takut gue rada2 kepikiran dan sedikit trauma,takut
takut sm sembi,takut
alhamdulillah drawnya agak wangi tapi tetep takut,takut
g terbayang gw langsung panik,takut
kaget bgt tbtb jamet,takut
ini aku belum bilang ibu wkaka takut ga diboleih,takut
klo claimnya independent women aku khawatir si,takut
"me tp kazuha ganti yae, alias takut tp ttp percaya diri",takut
takut kaya dulu lagi wey,takut
lah kann pada salty ngapa dah ak baru twt kaget anjir,takut
"haduh, takut viral sama komentar saya yg itu nih. yg like ama yg komen jadi banyak bgt busetdahh",takut
"aku emg tidurnya slalu malem, tp plg malem jam 2 pagi sih, tp alhamdulillah aku bisa tidur di situasi kek gtu. soalnya aku lbih takut manusia drpd hantu. amit2 klo di situ ada manusia ngintip baru tuh g bsa tdur, kan serem bgtt",takut
pengen tidurr tapi takut kebablasan soalnya bentar lagi mo bimbel,takut
alamak .. ngeri kale ..,takut
"diberau ada konflik lagi antara dayak sama bugis, jd khawatir keadaan ayah, mana handphonenya g aktif di tlf, ayah :(",takut
dan chat mita di whatsapp official 0811-84-1400. hati-hati terhadap akun palsu yg mengatasnamakan bank mandiri dan meminta data rahasia. semoga sehat selalu. tks~kareen (end),takut
gue jadi ragu,takut
gua masih kaget ta):,takut
gara-gara rame soal kolbuk gue panik anjrit,takut
ya allah aku takut kalau ada host yang main ratio sama fanbase kpop :(,takut
yaallah mika angkasa w kaget gue kira cm ciuman biasa doang anjg di kebun aakghhghg,takut
kaget bgt tbtb mas crush ngucapin aaosjskajskansnsj sygnya dia pcr org gmn dong gue gabole baper,takut
"tambah ngeri aja ni,,",takut
ngeri bgt ini org sebelah gue..,takut
wkwk ngeri kali gaga,takut
"ini belum mulai dm, udah mules takut di block.",takut
"pengen ngerjain yoel, tapi takut diamuk duluan",takut
lo takut jg gk,takut
jangan terlalu byk kepo kurang2in kepo cek urg mah ntr takut jatuh cinta lg awas nanti km cinta,takut
bingung takut panik,takut
ikrr haha takut betul baca semua replies dekat post tu,takut
takut puasanya ga sah,takut
pertama kali beli kolbuk lucu bgtt tapi rada ragu buat makenya,takut
"kaga kak, gua cuma masih kaget..",takut
"i want to ask as bvyer klo kita dm minta pl dan over bvdget kita boleh ngabarin ""maaf ya kak over bvdget"" gitu gak sih? takut gak enak.. atau ada saran kalimat lain buat blsnya?",takut
ngeri euy,takut
anjir jun malu bgt nggak.. terus diapain abis itu..,takut
"hari ni pake baju pink ama celana item, takut dikatain blackpink",takut
kamu kesannya kaya ga butuh aku dude istg its not bcs i dont need you or smth tapi gue cuma gamau dikatain matre. mending ngasih bapak ibu mu karena mereka lebih pantes dapetin itu. kalo mau beliin aku sesuatu boleh tapi jangan sering sering takut beban :((,takut
ada masalah apa tigrealnya? aku sebagai user tigreal malu bgt,takut
ngeri ya canda nya,takut
agak ngeri yaa,takut
tolong panik ini melanda lagi,takut
"dimana tempat yang aman untuk perempuan? jadi makin takut korban kekerasan pada perempuan makin bnyk, orang tolol biadab bngt owasu",takut
"ketika lu punya pacar tapi tbtb ada seseorang yg lu suka. lu jadiin crush, tapi lu ga bisa apa apa karna gak mau selingkuh tapi ngerasa kalo perasaan lu gabisa diboongin. berusaha hapus perasaan tapi malah tak tertahan. mau lapor ayang takut malah dibuang.",takut
pengen poca date sama moots tapi takut awkward,takut
gue nangis bgttttttt da ah malu seneng kaget jd satu amatt,takut
malu japp sshh berapa haribulan tu btw,takut
tiba tiba banget aku kaget,takut
ngeri brodi kapal sebelah,takut
"rep aja bro, takut nanti nyesel belakangan",takut
malu ku bnar bnar malu,takut
"pen nyoba tapi takut aneh rasanya, rate 1-10 cil untuk rasanya",takut
takut nak amik spm tapi nak habes cepat,takut
"menurutku sih iya kayak, kalo jeleknya selesai tuh bikin marah-marah pengen bahas banyak, kalo jeleknya ini kayak.. shit malu banget yaudalah",takut
kaget kirain bakal zonk ehh ayang pulang,takut
gua masih kaget seriusan..,takut
"pelajaran aturan sinus cosinus ""ini segitiga apa"" aku reflek jwb ""segitiga sembarang"" ""segitiga abc"" pls malu bgt tp ga salah kan. shshsksjsjjh malu mana jawabnya kenceng bgtt",takut
ajg bgt mau litsus bukannya disemangatin elah w kan takut bgt,takut
"di sini masih enak banget sih bosnya keluargnya, ga tau gmna kalo doi beneran kerja ke tempat yg bener2 profesional. kaget sih pasti wkwk tapi bagus",takut
"rada ngeri yaa, apalagi stranger gitu",takut
"gabisa banget nyetel takut, i feel gonna cry",takut
anjwengg panik dikit ada,takut
takut ah tp wkwk,takut
jangan deh kalo balikan ntar takut muncul perang dunia lagi,takut
"ahaha betuls, takut kayak yang waktu kemarin udah pede salah nah yang sekarang bener",takut
om kok nyempil gitu. ngeri om,takut
ngeri bgt sih,takut
"dibonceng, bcs smpe skrg suka bego klo lampu merah kadang kelabas untung aja msh hidup. trs cape jg bwa mtr sndri + rada takut nyebrang klo ga modal nekat.",takut
malu banget tadi nangis dipergokin nyokap,takut
"ini dari kemarin kepala pusing, badan pegel pegel, flu, trs hari ini tenggorokan mulai sakit kenapa yaa :(( takut bangett",takut
dia doang yg melet2!!!! kaget akk,takut
tapi takut klu egois,takut
panik bgt tadi akunku ke logout sendiri,takut
takut bgt galak,takut
mau ketawa tapi takut,takut
kalo yang hockey summer masi bisa diliat lah ini kek pas oper oper pucknya tuh bisa ngepas gitu mana kan mereka lari sana sini liatnya takut pada kepleset,takut
nemu menfess yang gua banget. tapi ragu mau rep..,takut
"eh bukan deng wkwkw kaget bgt, anjir mana rompi osisnya mirip + belakang gedungnya mirip. pas liat badgenya bukan sekolah gw",takut
takut anjir,takut
hari ini belum ngerjain tugas samsek males banget takut numpuk tapi males,takut
"aslinya aku orang yang jarang bgt nelfon orang tua kalo lagi jauh, tp belakangan ini pengen denger suara mereka terus, walaupun mewek kalo lagi telfon tp sedikit bikin tenang. sehabis kelar telfon cemas lagi..",takut
"walaupun danpuspom anak buahnya emangnya lu kebal hukum, tugas puspom ga liat lu jendralnya tapi liat kasus hukumnya. bilang aja dung emang takut dikerangkeng.",takut
mau agak bar bar tapi agak takut juga kak,takut
aku salkir ke org astagfirullah malu,takut
"wkwkw infp bener bgtt. udah gelisah gelisah panik tapi tetep kek, ""haduh sebentar lah main farmville dulu"" ""duh ngantuk yaudahlah tidur dulu""",takut
gila malu banget lah,takut
rodo ngeri sedep bismillah iso yo iso semangat garuda muda,takut
ngeri ye..,takut
agak ngeri tp tetep semangat gurls!,takut
takut banget lohh ada cacing kepanasan ahah,takut
gue malu bgt di idm masuk wc cowo,takut
belum ge mulai .. kepala udah nyut-nyutan gini ngeri meledak aja sih,takut
pano anj gua kaget,takut
takut blunder lagi ya.jane nik bek kanan e ra dolop bisa lebih baik lagi,takut
ini sebenarnya pak richi ada rasa sama ibel tapi takut,takut
"eh tergantung kali ya nder, di ruangan kan make ac (biasanya) terus sekelas juga dikit, takut ganggu yang lain gak sih kalo buka fresh care secara wanginya itu nyegrak banget masuk hidung..",takut
takut ditinggal ayang..,takut
jangan disini ah malu,takut
emg dri dulu gak bgitu takut w sm ni virus. sungguh sgt percaya diri tp beneran alhamdulillah sehat trus,takut
takut ditabok,takut
"iya sih kalo pake jubah tp nonton sendirian agak malu, kalo ama temen masi agak ketolong",takut
takut abis barbar,takut
jiahaha ..biasanya yg curhat cewek.. dimedsos lagi. kasihan istrinya yg menanggung malu dikampung,takut
"pernah dijelasin, emg ngeri sih vi, tapii kepo bgt haha",takut
dia panas ada kali 2 hari sampe 39 deg2an bgt bun. ngeri step,takut
"malu banget anjirr, tadi ada yg teriak ""misi paket"", gue udah buru2 mau buka pintu, kirain paket gue udah dateng, taunya paketnya untuk rumah sebelah",takut
kata gw admin seluruh warga somethinc lg panik huft,takut
mau tidur tp takut kebablasan,takut
ini si zam ngapain dm gue? gue takut anying,takut
kebanyakan follow takut limit,takut
"jends, kalian ada yg udh pernah nyoba skintific moist?? bagus gasi? ak mau beli tp masi ragu soalnya harganya lumayann",takut
iya makanya gue takut banget,takut
knp chat sama pembina deg deg an takut gt ya,takut
iya sis udah takut gosong soalnya kalo ga dibalik,takut
"gada hantu2nya, seremnya karna psikopat yg ada disekitar yg bs ngebunuh kapan aja. saya baru nyampe eps 4 tapi, lebih ngeri dr pd hantu2 vibesnya.",takut
biyen smp sma paling seneng olahraga . dadi ora khawatir jg sih nek dikokon roll depan belakang.,takut
". masya allah. awalnya gue suka dengerin lagu lagu klasik gitu pas menjelang mau tidur, tapi trus temen gue bilang ""gimana kalo lu meninggal nanti disetelinnya kpop bukan al quran"" takut gue",takut
anjerr ngeri boss,takut
takut - takut,takut
srs rasa nak main member haha takut nak mintak,takut
"ke papua takut melanggar ham kata nya dung dung, beraninya sama rakyat sipil yg tidak bersenjata banyak banyak istighfar liat nya",takut
ini gegara sebelom tidur gw panik akun ltmpt panik jurusan kuliah,takut
anj suaranya deep bgt takut,takut
"ngga sih, gue malu soalnya pake baju haram. ga terbiasa juga pergi2 pake baju begitu",takut
gue takut..,takut
tim zombie yang meningoy *takut gadapet univ tapi pen tep rebahan,takut
"iya bener, soalnya takut kelupaan, takut lama karena bingung terus kasian yg antri",takut
mens team ngeri banget,takut
"ngeri, nganti dimakamkan di satu liang",takut
kenapa aku kalo reflek tuh suka malu maluin diri sendiri,takut
yg blm gw fb bentar ya aksjsj gue takut limit,takut
si indy malu sampe ke ubun ubun,takut
"bused, agak ngeri notifnya",takut
"kemarin ada yg menyandingkan bung karno dengan munarman, sekarang giliran haikal ngoceh ttg bung karno. kelihatan terstruktur dan sistematis. ada nuansa adu domba (supaya pdip dan nasionalis lainnya ngamuk). ada pula nuansa mengaburkan sejarah. ngeri..",takut
"iya ya dulu ifnt banyak muncul di variety shows, lvlz lumayan meskipun lama2 mulai berkurang juga. ga ngerti deh di balik layar kek apa soalnya dunia showbiz kadang bisa ngeri banget kompetisinya.",takut
"wkwkkw malu bat anjg, bilang kangen kangen tapi gada yang peduli",takut
"oh, iya ngeri banget sampe keluar ususnya, matanya dicolok, badannya kepotong yg ditangga",takut
anjir takut diomelin,takut
lagi kerja disemangatin sama si cantik yang belum mandi gara gara takut beku,takut
gw yang punya aja terkejut mei,takut
non moots lagi ya allah bye ah malu,takut
"takut bgt karna kepala pusing, tenggorokan mulai serak dan badan anget :"" untung kemajuan teknologi di tahun 2022 ini menyelamatkan anak kost sepertiku :') terimakasih gomart",takut
"jujur gue juga panik, bikin keinget rasa sakitnya kayak apa selama 3 minggu :(",takut
malu tapi,takut
pengen pisang kopi klotok tapi takut copid,takut
"kaget kirain akun temen ku, dn sama ava sama",takut
ngeri bgt dah kek drama thriller psikopat,takut
takut sepi tapi yang lain tak berarti.,takut
umi pagi2 jangan marah-marah ya,takut
"jangan pernah benci sama orang, bisa aja dia jodoh kam",takut
"iya ni mau aku jemur dirumah, kalo nggak mama marah",takut
"memang, tapi banyak orang takut minta maaf bukan karena takut merasa rendah, tapi takut jika sakit hatinya ini tidak bisa dijadikan rasa benci. jadi hilangkanlah rasa benci dalam hati",takut
"kita semua punya rasa marah sama wowo prof, jgn dendam ya prof. kan waktu milih kita serahkan semua pada allah.. tpi klo inget trus kejadian itu bole laah prof.",takut
"sabar ya mbak, bingung mau berkata apa. kalau aku pribadi jdi mbaknya bakalan marah besar sih",takut
bingung banget barcode apa ku kira dia shopping soalnya aku kalau kesal atau badmood suka jajan :'&lt; ternyata self harm astaga,takut
ayo mam dlu ntar reonnya marah &gt;:(,takut
nnti pcr pcr ku marah kak,takut
serem bgt ego tuh.....ditambah lagi gue ngerasa bego parah krn gak mudeng kalo the tag kan merekanya masih ada ketawa2 haha hihi tp kalo ego tuh full kayak gt serem bbuanget b nya lima,takut
jgn marah yq osah,takut
qaqa jangan marah marah.. takut nanti cepat tua,takut
udah dong marah nya,takut
plis yah gua tuh benci bgt kalo udh rapi tapi tiba tiba kebelet berak,takut
dia mau marah pun lucu banget tapi jika masuk teel orang lain aq maloe,takut
"tapi keinget pas lsp ngejurnal manual sampe arus kas gue lancar, komputer juga lancar, eh giliran ujian teori gue zonk bgt tiba2 kek orng bego wkwkw",takut
mo marah ngeliat orang pake filter mata banyak2 di muka yaallah merinding gue,takut
kalo ditembak nanti pacarku marah:3,takut
nervous bodoh,takut
mampus pelatih dance gue pasti marah bnyk yg izin,takut
"ngga si kak, tp baru sampe rumah jam 8 pagi kyinya fix ngantuk bgt gak kuat melek td kirain 10 malem gt wkwk mino km benci aku ya",takut
"koyok e dendam deh nih kocheng, grgr mau subuh tak kancing i lawang",takut
"njir gue sakit tenggorokan, gk enak badan, tulang linu jd mikir kena cvd, ngeri",takut
bulan engga enak ati ga si ini,takut
"aku ga pake yang niacinn tp yang botol ungu gila bgt, kaget bisa langsung cerah sekali pake, agak ngeri",takut
"berlaku buat seller juga sih. kalo sudah ada yang take, at least ngabarin ke calon buyernya biar sama-sama enak. kalo sama-sama ghosting ya gimana wkwk ngeri juga",takut
"km luarnya klo ada mbak?as kebersihannya enak jd ada yg bersihin tiap minggunya. yaa krn bareng2 jd kurang privasi aja km dalemnya privasi terjaga, kl mlm ga usah keluar kmr. kl kamarnya kecil jd lembab, rawan binatang2 kecil, bau huhu (klo g rajin bersihin ya)",takut
"cerah aja apa buat hari ini, aku mau ke jtp. ga lucu kalo ujan, terus gagal lagi.",takut
"kalo sosis rebus enak, tp nugget?? aneh gk sih???",takut
feelingku ga enak emang sama ini wkwk,takut
"mjb, itu janji jiwa nya biar udah dua hari masih enak rasanya? gk basi?",takut
"ada yang bisa hack ig ga? tolongin banget , hati gua udah ga enak dari seminggu yang lalu",takut
gue klo di mall suka ga enak sama yg baru nge pel. dan ga ada jalan lain. akhirnya jalan jungkit2 sama bilang maaf ya mas ?mbak,takut
"kenapa ya perasaan ku gak enak, mau pergi padahal nanti",takut
ga enak banget tinggal di tempat orang,takut
"duren kalo langsung ngga enak, kalo olahan baru enak, takut cium baunya",takut
"sebenarnya bagus, cuma karna sellernya galak jadi pada ngeri",takut
gatau. tapi aneh banget kok orang-orang banyak yang suka sama dia?,takut
"takut banget, serius. enih mereka tempat gw curhat, tp gw suka lupa mau curhat",takut
"aku di sini cengeng, suka misuh, tiap hari ngeluh, belom lagi kalo ngomong kasar, jadi tau aku aslinya kek mana. takut aja kalo ada temen rl nanti yang ada makin gak nyaman sama aku. jadi kalopun ada temen rl yang aku ajak ke sini, i know i trust them.",takut
in other hand belum berani nonton kukira kau rumah meskipun suka banget lagu dan musikalnya krn (selain omicron) jg takut mental health jadi bagian dari plot aja,takut
"aku gak pernah minta nebeng kecuali emang ditawarin, karena ya ini dan gak enakan juga soalnya waktu itu ada temen yang cerita dia sebel banget minta ditebengin mulu mentang"" searah. jadi suka kepikiran kalau nebeng dia keberatan apa enggak",takut
"yang biasanya pendiem banget, kalo tiba-tiba oversharing itu kadang suka ngga kekontrol, terus akhirnya nyesel udah cerita jadinya takutan",takut
"masih kepikiran ji ung kenapa rela suka sama yeon su lama banget yak padahal dah dari jaman kapan tau emang yeon su cuma buat choi ung sepaket, pemeran utama. ga akan yg tiba2 moveon ngga si org kayak yeon su. eman waktunya mas",takut
serem banget mio-chan ternyata suka makan dinosaurus.. -s,takut
sumpah bukannya gue ga nyaman cuman gue takut malah suka sama lo kenapa lo ga peka sih kak gue jadi lebih diem tuh biar gue ga jatuh lebih jauh,takut
"nah iyaa, kaget banget terus mikir ""kok bisa dia suka sama gue""",takut
"bukan nggak suka sama seriesnya, iya aktingnya bagus, soundtracknya jg bagus, tapi ceritnya serem. serem banget.",takut
"”karena ditempat kaos kaki suka banget amburadul ga di gulung habis dicuci, jadi pagi pagi buru buru kadang ga mikir. pas sampe kelas baru sadar :d tapi trobos aja sih ampe panikan",takut
"dulu aku gini, sampek sd kayanya. ga suka sama rumput2, apalgi yg tajem2. takut, nggak nyaman, geli hassembuh lah pokonya wkwk",takut
jap i confuse crush i kan up status takde sapa sayang dia padahal dia tahu i suka dia and kalau nak cakap lupa i tengok status dia hari2,takut
"ga berani ngucapin happy birthday ke cowo yg gue suka anj. kalo gue pikir pikir sekarang, kek dulu gue bego banget anj. padahal itu kesempatan emass",takut
kdg suka ngayal nemenin doi wisuda beh bahagia banget kali yak rasanya wkwk. tp takut juga kalau pd akhirnya bukan aku yg nemenin,takut
"zoo anabul kecil tetangga aku gamau diem, kadang suka tbtb masuk kerumah. kadang suka pup diteras rumah jg, apa karna sering kita kasih makan jadi begitu ya?",takut
"aquarius gak pinter bohong, to the point banget dan kadang karena to the pointnya dia itu suka bikin sakit hati jadi takut ketemuan",takut
ayah suh bawa exora g hostel memang kelat la muka guwe bukan enggak suka tapi takut drivenya malah mobil nya gedek banget,takut
pengen banget beliin layout kapel buat pcr virtual tapi masalahnya kita brdua suka layout mati lampu,takut
"kalau yang nggak terlalu pait, masih sukaa. tapi kalau yang pait banget nggak suka wkwk takut ama rasa pait soalnya",takut
"degdegan banget hari ini ya ampun.. semoga lancar,,sinyal bisa kerjasama ya please.. tabletku jgn suka tiba2 no connection ya! salam sehat waras semuanya",takut
"minderan anjir klo suka sm org. abis gmn ya gua selalu aja suka sm santri, dgn fisik yg tdk memadai serta akhlakless gini jd lebih nyaman mencintai dlm diam wkwk. udh gt doi pernah liat gua nyedot tijus make selang, apa ga nambah jijay??",takut
"sering, dan sampe hari ini pun masih suka kaya gitu. gak tau suka takut aja gitu, apalagi klo malem beuh kadang deg degan banget. mana blm bahagiain ortu makin makin dah ketakutan",takut
"langsung aku unfoll loh, ternyata alasan orang2 pada ga suka sama dia sekarang jelas banget orgnya bikin ngerian",takut
takut banget km suka orang lain huhu :(,takut
"aaakk sama banget kaya temen sma aku, dia teriak2 di sekolah minta cutter buat bundir astagah. legend banget si. dan masalahnya ya dia putus sama cowonya trs cowonya suka sama cewe lain, ngeri bangettt",takut
baru nyadar dulu kenapa suka banget beli boneka babi. jadi numpuk di lemari gini astaga,takut
"haha, bener : dit, jgn pasang muka judes gitu dong. ntar kalo diliat sama mas anu kan nggak enak. dia kan suka sama kamu. kaget banget cuy. dia lho, temennya pada cakep2 semua. kok bisa sih sampe naksir sama remahan roma kelapa kek aing gini? kan rada nggak make sense.",takut
"haii, aku mau nanya. sekalipun diminta cv doang juga tetep kasih surat lamaran kerja? bedanya body email sama surat lamaran kerja apa ya? soalnya aku masih suka susah bedain.. dan aku selama ini ngirim file cv, di body email kayak lamaran kerjanya(?) takut salah",takut
"iya, sering. terus, suka mikir, ""ada berapa bayi yang lahir hari ini, ya?"" random banget njir gue :"""")",takut
"ada ga sih cewe yang tulus ke aku, takut patah hati",takut
memfilter org org yg toxic yg suka ngurusin hidup orang. parah banget ngerinya,takut
"udah mau tanggal 14 februari. tolong jangan aneh-aneh yah pas valentine day, soalnya gua gak suka sama scorpio. tolong banget nih.",takut
"gataunyaa, emang suka dikerasin gitu, bahkan suka dibuat rada lebam gitu. anw akting mereka keren banget sih di sini . ini engga bohong gue jadi kek dibawa ngerasain rasanya jadi dom dan sub gitu, jadi penasaran plus ngeri geli gitu",takut
gw sering banget typo ya allah. mana kalo typo suka ga sadar lagi keknya typo adalah jalan ninjaku.,takut
mbakk.. aku kalo jadi kamu bakalan malu banget sihh coba bikin statement permintaan maaf dulu trus abis itu rest hehe tp semoga ga blunder lagi ya soalnya aku liat tweet kamu akhir2 ini suka blunder,takut
"mau tanya, kalian lebih suka /bw kalo di au tuh yg seumuran/ si bright lebih tua jd manggil kakak gitu. bimbang banget",takut
takut banget kalo sampe nikah keluarga ga suka. trus cuma datang langsung pergi kaya tamu. kalo gitu kan kesan gak sukanya emang keliatan gt ya.,takut
"kenapa ya gue suka kaget ada luka cakar? kucing sendiri. cuma kadang gue gak inget terus pas lagi elus kaki ada luka melintang, ternyata cakar kucing. dan pagi ini ada lagi. dua pula. mana gede banget anjir. fix, ini kucing yg paling gede.",takut
"suka, kadang berasa lagi ngomong sama dahyun soalnya ak mirip banget sama dahyun tapi ragu-ragu",takut
jangan jatuh cinta dan suka daripada sakit hati!,takut
"aku gini, mamah nya masih sering banget minta temenin pegi atau ga nyuruh main kerumah. padahal mamahnya tau kita udah ga bareng. berasa takut , takut bikin risih pasangan doi nantinya. dan akhirnya aku suka cari alesan gitu, dan aga ngasih space",takut
"aku mah masa tiap harii sama kadang nih paginya ga ngapa2in tetep aja ke logout , makanya ini suka degdegan banget takuut",takut
"ga boleh boncengan cowo cewe kalo bukan sodaraan, aneh banget sih menurutku. soalnya kan banyak nih cowo-cowo yang suka dengan baik hati nawarin boncengan soalnya ya emang baik aja gitu as a friend, masa gabisa sih. btw ini sekolah negeri ya",takut
ini kcg rumahan ga kemana-mana sama mamanya terus tapi itu lehernya kaya luka. apa karena suka gelut diajarin mamanya itu ya tapi masa sih? kcg! btw itu aku pegang posisi dia nyaman dan bentar kok,takut
"jangan pernah lo sia2in, lo kecewain, lo sakitin orang yg sayang dan udah nyaman sama lo demi orang yg lo suka. jangan!",takut
kalau dia lgi marah omongannya pedas banget suka banting barang apa pun yg ada didekatnya,takut
"ga. gue tuh pengen tidur cepet, tapi selalu nggak bisa, selalu ga tenang. kayak ga ngebolehin gue buat tidur. kadang suka kebangun lah sampe bangun-bangun pusing. ini juga gegara begadang mata jadi keliatan capek banget sama kantong mata item banget",takut
"terus tadi gue sempet stalk ig nya gitu terus lo tau?? gue ga sengaja click like anjir demi allah gue langsung ah mau menghilang dari bumi!! terus kalau di sekolah kan suka papasan gitu gue suka pengen nyapa tapi takut, duh gimana ya cara kenalan nya? kasih tips dong",takut
"ngga tau kenapa dr kecil aku takut banget sm laut. lebih suka bukit , gunung sebenernya suka banget tp kan dingin, aku gak kuat dingin. takut pingsan kl kedinginan.",takut
"kenapa ya orang suka banget ujar kebencian, ga mikirin perasaan orang lain tuh sedih atau kepikiran gituu, aku jadi takut makin banyak orang jahat",takut
