text,emotion
"aku senang, jangan ganggu mood bahagiaku",senang
"aku arep golek bubur isuk2 enak ketoke, cuma mager men arep metu. adem wkwkw",senang
semangat presidenku.. presiden kita..,senang
nanaananaannanaa:(( cepetan balik okaay? jaga kesehatan!! jangan lupa bahagia dan bersyukur,senang
"aku, yaah standar sii sesuai harga ya 4 jam udah mulai luntur, tp enak ini teksturnya gampang diblendd coverage ajib",senang
masih semangat gais,senang
sumpah hp gue jadi enak banget tampilanya bersih banget dan smooth for scroll jadi nyaman banget coy,senang
ohh yaa? enak dongg,senang
kulit ayam enak banget sih ga ada duanya,senang
"setuju, lebih puas ajaa",senang
semangat banget,senang
sabtu ceria,senang
"apapun yang sedang terjadi, sesulit apapun yang ka arra hadapi. harus tetap kuat dan semangat yya! pacarnya renjun harus selalu kuat dong^^ so be strong and fighting pacar injun",senang
"anjay, semangat kk",senang
anda anak smp ? atau sma ? atau anda merasa keren ? gabung di di jamin puas ^^,senang
makan nasi goreng pagi pagi emang udah paling enak.,senang
semangat chingu,senang
risol kenapa enak banget ya,senang
"thank you buat ga nya dom jogja semoga taehyun, member tubatu lainnya, dan moa bahagia selalu,happy taehyun day,_21_,",senang
enak nya,senang
"ada badutan ga semalem chingu, butuh badutan 2 ayang biar semangat menjalani hari",senang
semangat teruss kapanpun itu,senang
semangat abang,senang
"keren yahh.., di pondok pintar ini mereka belajar dan fokus dengan apa yg diterangkan. semangat untuk kalian anak papua",senang
"hafal yang penting2 je. paling penting, accio. senang kalau malas amik barang.",senang
"happy birthday anak baik, anak manis yang selalu berharap dapat membahagiakan orang, dan tanpa ia sadari dia sudah menjadi obat penenang terbaik asteroid! bahagia terus ya! __",senang
lagunya enak banget trus liriknya related sama kehidupan kita sbg anak. yang mau kepoin nih,senang
"yosh semangat teruus! maacii asmakdoen pantjen ouye! semangat jg buat elu maakk, penasaran nih w sama hari senin lu nanti :d",senang
semangat dong ah,senang
"happy milad ya uni ku .insya allah diberikan umur yang panjang,diberikan kesehatan selalu,keselamatan,bahagia dunia akhirat untuk uni&keluarga.tetap semangat uni ku&tetap berjuang bela rakyat jelata",senang
enak selimutan sambil pake guling,senang
semangat ay!,senang
"hallo makjii. goodmowning, dah bangun belum? semoga hari ini berjalan dengan lancar yaa mak. bahagia selalu dan sehat selalu tentunya. semoga hari ini ada rezeki ku dan bisa pakai . have a good day",senang
semangat kak ica,senang
kuat bgt kamu nder semangat yaa,senang
bahagia bangett,senang
semangat juga mass,senang
"our time de best banget sih, gue rewatch berapa kali tetep aja nangis :'( mana ost nya juga enak lgi",senang
pagi cerah ini diawali dengan snwu manis-manis,senang
puas bgt,senang
semangat pagi dan tetap indah kan hari nya,senang
semangat ber kerja walaupun masih gini gini aja.,senang
"ini buat siapa woii, gua ngerasa soalnya lagi ga enak badan jugaa dari semalem, apa dia punya indra ke 10? hahahhaha ngarep banget guwehh",senang
i made it. akhirnya minggu berat kemarin terlewati dan puas bgt sama hasilnya. minggu dpn lebih berat tp setelahnya libur yuk bisa yuk,senang
sing semangat mbake..,senang
kaka ku pernah bigwin di salah satu host ga indo dan itu pertama kali dia senang banget,senang
"barakallahu fii umrik dok.. sehat, panjang umur, bahagia dunia dan akhirat. aamiin.",senang
sehat dan bahagia untukmu juga,senang
"gud morning selamat pagi, ceria & sehat selalu",senang
cerah oy.,senang
Bahagianya ketemu pacarkuuu,senang
wkwkwk gk marah padahal,senang
"8,5/10 enakk bgt suka rasa kuah pedesnya, apalagi kalo lagi emosi makan ini auto hilang emosi ku",senang
seru bangsat sih,senang
woi ternyata karna akun aku di privat makanya ilang hhahaahahahah maapfin aku twitter!! akunya bego,senang
emosi dituangkan dalam tulisan jadi keren gini gila sih keren banget semangat nulisnya,senang
"betul ah tu, aku selalu kena marah sebab tercegat kat depan kuali padahal sementara nak tunggu masak tu boleh buat benda lain hahahaha",senang
wkwkwakw ada kambing yg marah..,senang
"puas harini boleh lepas dendam, selalu mai kerja hari sabtu jaa duk syok tengok org seberang rancak punya duk jogging apa.. settle 2 round arini alhamdulillah",senang
mau marah tapi bener gimana dong happy taehyun day _21_,senang
"terima kasih banyak dyppo nuna. iya lucu, klo aku gk bilang lucu nanti marah nuna wkwk. ayok party tp semuanya buat aku, nuna diem aja duduk manis.",senang
"iya anjir wkwk ngakak. sama kaya sakura pada ikut2an benci. nonton juga kaga. anehh. mending villain yg hakikatnya memang jadi musuh. lah ini mereka bukan villain anjir, punya chara development, dah lah imo yg benci mereka kebanyakan cuma kaum ikut2an biar dikata keren wkwk",senang
aduh si tolol wkakkwkak,senang
huwa yenanya mami kok gemes sih marah aja segemes ini aru rela dimarahin yena trs tiap hari pliss mau karungin,senang
"guys klian hrus nntn mpua army sumpah,gemes bngttkontennya tuh nyobain eksperimen2 hng ad di tt atau video eksperimen buat sesuatu gtu.klo wksperimennya bhong atau ngk berhasil psti dia lgsg meong2 kek marah gtu,trs kabur",senang
"noblesse di webtoon eng udah daily pass, dulu gue kebut bacanya di eng sebelum dia daily pass wkwk tolol bgt",senang
"cocok temen sekelas gue waktu sma loyal dan kompak buat lekas bahkan waktu dulu sahabat gue yg cewe nangis karna dibentak adek kelas, anak cowok langsung pada emosi dan nekat mau nemuin itu ade kelas wkwk",senang
berasa bego kalau udh tinggal dikit lagi yg gak bisa jawab termasuk kitanya wkwk,senang
bodoh itu mah xixi,senang
bangsat haha lagian siapa yg pipis kek gt,senang
"santai bos , gak ush emosi , sabar ok. biarkan mereka menilai seperti yak apa , kita cukup memilih mana yg lbh cocok wkwk",senang
awokwok mw nge babu dulu sebelum kena marah emak,senang
10/10 seru bnget. bkin emosi,senang
wkwkwk lu sih tolol,senang
bales dendam aowkwowkw,senang
"kalo dijawabkan dengan member nct. diriku di real life seperti jaemin,di sosmed seperti chenle and haechan. kalo emosi seperti renjun. kelakuan macam jisung. kalau baku hantam ya kek jeno lahh. mark terlalu sempurna jika dijabarkan dengan diri ku wkwkek",senang
pura-pura bego saat dibohongi itu menyenangkan,senang
"ini ko orang2 komennya dia pada softie yak galak woi dia galak amat apalagi kalo aku belom tidur beuh kena marah wkwk dia baek, selalu jadi penyemangat trus kalo aku ngerasa insecure. moga kita bisa ketemu ye, pengen fangirling bareng ann",senang
seneng deh solonya mark bukan lagu marah marah mentok karena w gasuka lagu marah marah wkwk,senang
pgn ketawa gue klo lu emosi,senang
"alhamdulilah ya allah jimin sembuh,semoga ini yang terakhir juga,asli aku benci dapet notif ""hello this is bighit music""",senang
"terpujilah blues! tiap birama ketiga contra bass yang memetik kunci kres: dendam sadis disibak, lalu dilepaskan.",senang
wkwkkw bego haha,senang
"terimakasih allah, terimakasih abah. skrg ni abah tak pernah pun salahkan mimi dah kalau porch sepah sbb kucing dan monyet, tak marah mimi kalau tak masak sbb abah akan tolong masak perubahan ni sejak kitaorg kena ujian covid raya lepas, abah masak nasi lemak hybrid nasi ayam",senang
gue masih senyum2 ga jelas grgr jungwon wonyoung kmrn. lucu bgt gue marah,senang
"wkwkw ya gitu nder ldr susah wkwk. dia dari awal nge dm cewe aja sala. lah ini malah marah sama lu, marah balik lah jangan diem doang",senang
lahya? ngapain marah? wkwk,senang
wkwkwk bangsat,senang
"gue jugaa dulu gitu nder wkwk tapi nanti seiring berjalan nya waktu reda kok amarah nya, belum bisa berdamai sama keadaan aja mangkanhya bawaan nya marah bgt tapi gapapa wajar kok itu, wajar banget. semangat nder",senang
"gua duduk sebelahan sm kak ji, tapi kita chattingan lwt hp. trs dia ketawanya ""awokwok"", gua reflej bales ""aneh banget ketawa lu"", abis itu dia marah ngambek gtu wkwk",senang
"marah gpp nder wajar itu, asal jgn berlarut"" ya, jgn jg doain jelek ke mereka, karena apa yg kita tanam itu yg kita tuai, jadi tenang aja, yg penting kamu ttp jadi orang yg baik okay? send love, u deserve better and the best partner",senang
seru ya ternyata nontonin orang bego,senang
coba sampai ep 12 banyak bucin tolol wkwk,senang
"be mine iphone 12, my dream!! shopee jangan ragu untuk pilih aku sebagai pemenang nya ya, aku akan menjaga nya dengan sangat baik.",senang
"kaget, tapi oke, bintang 5 dari aku.",senang
you termasuk lagu japan album kn ya? dlu sempet kaget pas denger. kek ga ada abis2nya nemuin lagu bagus di pentagon,senang
"jika kita tidak pernah gagal sebelumnya, kita tidak akan pernah belajar kesalahan kita. jadi, jgn takut salah !",senang
"gs astra menjadi pilihan utama oleh hampir seluruh produsen kendaraan bermotor di indonesia (oem quality) jadi, jangan ragu untuk membeli produk di gs astra ya!",senang
nyaris bgtt tp bersyukur banget sihh kaget aja liat nilainya wkwk,senang
kaget ajg tapi seru wkwkwkwkwkwk,senang
bubar bubar ini anaknya pada senewen lihat draw yang gue kasih langsung kaget kwwkw,senang
alhamdulillah dapat dukungan moril.. setidaknya kedepan tidak takut mencoba lagi..,senang
"satu bulan belakangan lumayan sibuk banyak kegiatan di luar rumah.. terus beberapa hari yang lalu asam lambung sempet kambuh udah takut banget bakal drop lagi.. tapi ga disangka, puji tuhan hari ini kondisi aku udah jauh lebih baikkan.. thankyou jesus",senang
temenku non kpopers tbtb suka lagu ini wkwk terkejuttt wkwk,senang
makasih masukannya malu dan senang bercampur aduk,senang
"eng! guys aku abis bikin poem bahasa inggris lagi hihi, pada nangkep maksudnya kah? takut ga nyampe meaningnya",senang
alhamdulillah ga malu,senang
"rendah sekolah ku jumlah kuota eligible mipa ada 95, dan aku rank 85 dg rata' segitu sempet takut bgt kegeser krn ada byk murid yg data nilai' nya salah, tapi alhamdulilah ya allah tetep masuk eligible",senang
beh kaget tiba tiba makasii min wkwkwk,senang
"kaget ngeliat notif, disebut kqkwkw",senang
"dia emang gituu aku juga greget, gemes soft banget di rl tapi kalo liat film/dramanya kaget sekeren ituu",senang
panik dia panik udah mau part nya wkwk,senang
ihh takut bgt loch wkwk makasyii,senang
"itu pas workshop school rangers bareng anggota baru, trus pas main game celananya p'nicky robek. gun keliatan kaget gitu, off mah ketawa ngakak",senang
"untung aja bener, jadi ga malu-maluin",senang
alhamdulillah pake kerudung karena keinginan sendiri. justru malah malu pake baju haram,senang
luci : aww jd malu wkwkwk,senang
chico vs laksya nih tbl tbl takut banget loch. mangatttt chico,senang
huwaa anjir kaget dan senangggg banged kaka gue pulang kerumah skskw,senang
"apapun asal gak makan harapan palsu dan ketidakpastian, makji btw, disini ujan deres. makan seger2 asyik kyknya",senang
hahhaa ngakak banget bin malu pastinya wkwk trs ketauan ga siapa yg cepirit?,senang
makasiih.. iya ya ampun kaget bangett,senang
kalo sunda jukut itu rumput kalo kalimantan timur jukut itu ikan.. saya sunda nanya sama suami kalitim.. abang makan nya sama apa..? trs suami jawab makannya sama jukut.. saya kaget kok suami saya makan nya pake rumput kaya kambing.. Ngakak kwkwkw,senang
"kaget banget pas nonton yang bagian ini, tapi abis itu ngakak karena ekspresi dia gemes lo",senang
masih paling nanti agak cacat aja dikit wkwk,senang
"semangat ya team, jangan lupa doa dulu setiap sebelum tanding, kalian yg tanding saya yg takut ini soalnya, pokoknya semangat terus, jangan merasa terbebani okay! enjoy your match!",senang
"26. (awalnya malu-malu, tapi lama-lama mau) i vote for at the 2022",senang
"team b baku hantam dari awal wkwkwwk emang gak ketemu tetangga tapi jodohnya sama korea:) ngeri"" sedap nih, akan ada baku hantam antara pedepokan dubai sama tadika mesra:)",senang
hahah yaallah trimakasi telah menghindarkan saya dari rasa malu perbadutan,senang
aw jadi malu wkwkwkwkwk tapi senang bengeettt,senang
alhamdulillah gak malu,senang
all the best buat women's team dan men's team ina takut dikit tapi saatnya pelapis kita menggali pengalaman dan melatih mental. fighting!!,senang
kak bisa ke sf jg keren dah jujur takut tapi seruuuu,senang
sbb aduu tegang gitu ye wkwk,senang
but today presentasi geo malu banget tapi legaaaa wkwkwk,senang
akhirnya ga malu lagi,senang
"terinspirasi dari kekuatan doa, yuk zuhur ini kita saling mendoakan. saya titip ke teman2 doakan tuk kesembuhan ibu dan kelancaran prog dakwah aja . temen temen mau titip apa? komen aja di bawah yg malu komen, cukup like aja ntar di doakan yg baik baik",senang
"alhamdulillah beneran jeongwoo, aq jadi tidak malu nanti awoaowkakw",senang
alhamdulillah ga malu lagi kita tum,senang
tau aja lu kan jadi malu gw wkwk,senang
ih jadi malu dipanggil bestie sama makji tapi happi,senang
wkwk kenapa harus malu? kocak wkwk,senang
lucu banget kakak tertua takut sama saya.,senang
"hwaah jadi malu dibilang wendy og. Tetap bersyukur :D makasih banyak, kiel",senang
"dont. kalo panik, ntar stres, makin kebawa ke badan. percayain aja ke dokter ama susternya. yg penting lo disiplin ngobat, makan, minum, istirahat /pukpuk stay strong brooo",senang
alhamdulillah enggak jd malu tuk kesekian kalinya,senang
"trs kalo ciput, kalo kena itu disuruh pake atasan mukena!! awal2 liat kaget trs kayak mau ngetawain gt, tp makin lama makin biasa. atau engga, kalo lg ada pemeriksaan trs lg ga pake ciput, kita pada muter balik ngadep tembok masang ciput ga nyampe 15 detik lol",senang
semangat ya dirimu tak takut tetap berjuang,senang
udah kayaknya segitu aja review (pantas disebut review ga sih?) atau kesan yang gw rasain selama nonton snowdrop gw ga spoiler terlalu banyak jadi moga pas nonton tetep bisa kaget dan kesel wkwk since its one of must watch drama too! ^^,senang
wajibb. nyak dulu ambil karna takut abis hahahahahaha,senang
"wkwk tapi maaf banget ini aku nganggep lucu. grup angkatan ada yang ngabarin crush ku ilang. aku malah kayak ketawa panik, tapi sebenarnya gak panik, soalnya dia laki, terus katany hobi traveling. tapi semoga itu cuma becandaan ya, soalnya aku ngetawain. terakhir on 11:33 pulsek.",senang
"gemes kalau liat kamu malu malu, mau saya kekepin seharian.",senang
"ga kuat ngakak bgtt, ap g malu y orngny di spill gini",senang
iya kaget ngeliat saya rajin hehehe seneng,senang
wkwk sama bangga banget merasa bener nebak jeongwoo walaupun sempet ragu sama bahunya tapi yakin suara jeongwoo,senang
wahaha syukur ye gajadi malu,senang
wkwkkw ga jadi malu sefandom,senang
"tiba-tiba keinget, dulu pas ospek ada senior yang baik banget sama aku, sampe diajak ngobrol pake bahasanya dia, aku gak ngerti dong, ternyata dia pikir sekolah asalku dari provinsi dia padahal beda haha tapiya tetep baik sih, cuma dia agak malu aja tiap ketemu",senang
wkwk panik u?,senang
gue jugaa hahhaa plus kaget,senang
"lagi sebar duit lewat dana kaget nih! cuma buat kamu yang paling gesit, sikat sekarang",senang
"yuk, bagi sobat pandai yang lagi jomblo, ldr, atau jauh dari yang terkasih, jangan khawatir. bisa banget ikut coaching clinic yang membahas informasi terkait dengan tugas belajar dan izin belajar ini.. ehe. untuk mendaftar, sobat pandai bisa cek di ideas yaa~",senang
jadi malu :3 tapi seru wkwkwkwk,senang
mandiri tanggung jawab rendah hati sabar dan takut akan tuhan..itu saja udah cukup utk harapanku :3,senang
agak malu tp alhamdulillah sih wkwk,senang
ampun kenapa para seme pada risih atau malu buat manja? hey kalian begitu tuh lucu banget tau malah mau kekep ampe bengek .g,senang
"iyaa, terus eps 10 maren tuh banyak animator anime yang keren ditarik jadi emang hasinya ngeri mantap banget sih",senang
alhamdulillah kaga jadi malu,senang
iya kebalik lah wkwkw mana ada ngaruh wkwk yang ada mereka yg ganti jadwal aja kalo bareng biasanya mereka yg takut wkkw,senang
malu bgtt anjrot hahahahahhaa ngakak,senang
"bingung banget si, kaget..tapi mari kita hadapi dengan percaya diri dan dengan gayamu sendiri saf, semangat!",senang
"mjb, tapi baca ini ngakak banget, pura pura kaget :D",senang
"eh iya bener, aku kemaren kepilih buat ngisi acara rapat kan nah aku takut klo ngomongnya belibet trs aku minta sama allah biar dilancarin semuanya, dan bener allah lancarin semuanya sampe acara selesai",senang
"kalo udah interact sama kamerad joo ngga jadi kesel, mana kamerad joo nya gemes banget kayak malu malu kucing plis gw jadi salfok sama mereka their little moment in every episode are so precious",senang
"aku pernah ni begini, lebih ke malu sih wkwk karna masak bareng temen tapi seruuu",senang
cb bayangin kl sbenernya itu foto idol kpop trs di edit sm si sendernya woaksowkak,senang
"alhamdulillah kalau nanti balik lagi, panik banget tadi tapi bersyukur ja deh",senang
oke berarti dianya panik jd jawabnya ga konsisten wkwkw,senang
ternyata abang masih inget dirikyuu jadi pengen malu akyuu,senang
"ada jg razia yg ga upacara. pas kelas 8 pernah sekali sok sakit jd stay di kelas sm 3 preman kelas tp ketauan gt trs pas disuruh turun ke lapangan, 2 org lain jalan jongkok supaya ga keliatan (kelas w lt 2) dan w sm yg satunya lg jalan biasa trs dikira bolos buat pacaran ajg malu kawkawkawkkakawkka",senang
kaget tapi senang aa changmin,senang
hai kak ria aku baru selesai baca reksa arisa dan ceritanya bagus banget kak ria keren banget udah buat cerita sebagus ini makasih banyak kak dan maaf ya aku sebenernya bingung mau ngetik nya takut ada salah kata semoga kak ria bahagia dan sehat sehat terus ya kak ria,senang
"wkwk padahal kemaren gw dah siap siap nahan malu, untung gajadi",senang
sehat selalu panjang umur aamiin,senang
"kalau cewek udah ngeblokir/mute akun org, tapi msh ngintip akun org itu, konsepnya gimana tuh sis.. : definition of munafikun.. kangen tp malu dia bro.. haha..",senang
nyenye gak takut wleekk wkowkowko,senang
"pas punya dowoon wonpil kaget karena baru tau ada wish dari member, pas young k ""okee eod"", pas sungjin ""lahh,, ada dia juga wkwk""",senang
"wkwkwk inget banget sama video ini, yg namjin muji penampilan hobi terus ada juga pas video jungkook muji kalau hobi hari itu ganteng banget gak kayak biasanya, sampe malu anaknya i vote for at the 2022",senang
kok orang-orang pada takut kecoa? padahal seru loh liat dia terbang.. Wkkwkwkwkwk,senang
semangat bar2 tanpa takut limit,senang
"kita mungkin sekarang merasa takut, tapi nanti itulah yang membuat kita menjadi lebih kuat. cemangatttt",senang
"terkahir deh, sengaja jg baru update skrng krn waktu itu banyak bngt pikiran smpe mikir takut ga lulus jadi blm berani share, eh aku lulus ternyata bestie hahah. ini beneran terkahir.",senang
"semoga! hihi, terima kasih banyak, lisa! itu lagu bucin pokoknya wkwk, tentang cewek yang selalu mau menghabiskan waktunya sama seseorang spesial yang dia suka",senang
"astaga temennya glo ada di mana-mana. rasanya males banget gak sih buat ngelanjutin gambar-gambar lama wkakak. hmm yupi ya, dulu aku suka beli yupi ulet apa cacing ya. pokoknya yang kayak ulet itu. tapi sekarang udah gak pernah beli lagi hehe",senang
"selamat pagi, sender! kebetulan alec sesuai banget sama kriteria kamu. dia main fc nya jaehyun terus side fcnya juyeon! dia juga bukan orangnya cuek dingin sama pasangannya, justru dia itu sangat talkative dan suka diskusi banyak hal!”",senang
"jaman smp, aku sering banget nangis. ngerasa aku orang yang paling menyedihkan, punya banyak masalah. semakin tambah usia, aku baru sadar ternyata hidupku ngga ada apa apanya sama orang lain, ngga serumit orang lain. kadang suka ngakak, apalagi kalo nangisin cowo",senang
"waktu kecil suka banget ngomongi masa depan ke teman teman, eh udah gede malah suka ngomongin teman. ngakaakk",senang
"oiya mau nambahin lagi! meskipun cara anaknya ambis tapi dia anaknya ga kaku dan galak, justru cara tu orangnya rame, suka spam sticker tuyul, dan tiktok jelek memang manusia tidak sempurna maka dari itu, ketidaksempurnaan cara adalah humornya minus banget",senang
"aku gak suka yang bertele tele phi, enaknya makasih na phi! jangan bosen bosen kasih aku makanan dan kawan kawannya",senang
"done, wish me luck suka banget momen skz yang ini, lucu. selalu ketawa terus tysm!!",senang
nunggu banget nanti malam karena mau lihat konfliknya nunggu banget nanti malem karena mau lihat siapa penulis barunya *biasanya suka muncul tuh di opening,senang
"suka korea tapi level kebodohan bucin hanya untuk diri sendiri dan gak nyinyir kesukaan orang. so, gw setuju sama ini",senang
jadi hater nya gofar tuh enak tau wkwmwkwkw kalo kejadian ini fix gofar yang bener mereka tinggal bilang gak suka sama kelakuan nya. geser isu wkwkw biar gak malu malu banget udah belain orang skizo selama 8 bulan,senang
"ini gua ketawa banget liat komennya, lu bedain bg mana yang deket sama yang kaga. lu kata exo temenan cuman satu tahun dua tahun? kaga anjr wkwk. suka duka udh di lewatin sama"", ngejokes bgtu udh biasa. lah notabenya yang baru kenal udh sokap? lol,lu pikir sendiri aja apa bedanya",senang
"udah dong! sekarang akunku aman banget, tapi kadang masih suka takut kalau ngetweet tiba tiba gak bisa kekirim. : c tapi kayaknya itumah sinyal. anyway, semangat untuk hari ini!",senang
"manajer kayanya. suka bikin planning sbnrnya walaupun sering banget dipatahkan sama keadaan, stay strong",senang
"pengen banget punya jaket varsity, eh taunya dikasih jaket keren, alhamdulillah rezeki anak sholeh.",senang
"i play both! tapi lebih suka the electric one, karena amp sempet rusak jadi udah lama gak main! (tmi: when i was in a band, i play the keyboard though.) oh dua-duanya udah gue baca! your letter tuh artnya bagus banget.",senang
"katanya dulu jeno pernah ngasih hadiah powerbank moomin ke renjun ya? kata jeno biar renjun selalu inget jeno terus pas renjun pake powerbanknya. oh terus jeno juga pernah bilang ke renjun ""bisa ga sih kamu suka sama aku kaya kamu suka sama moomin? aku cemburu"" wkwk lucu banget",senang
allah kalo ngasih surprise suka banyak banget jd terkejutt bahagia ahaha,senang
"w ngerasa cringe bgt anjir dr kmrn, kayak mau ngetik kak tuh a nya suka ilang jd kk emg sama aja si.. cm kan kesannya baku banget kyak w ngetik kakak tp di singkat jd kk hehe, kocak and ngakak deh pokknya",senang
jgn pergi anda kata ustadnya ya suka suka dialah stad wkwk,senang
"amanda, dia temen sekelas aku waktu kelas 7. dia tuh cantik banget masyaallah, baik jugaa kalo ngomong tuh anggun, bawaannya adem aja kalo ketemu dia, trus anaknya solehah + pinter, dia suka ikut2 organisasi gitu. kurang apalgi coba",senang
"done all, wish me luck aku suka banget foto hj pake topeng gini kaya pangeran gituu",senang
"ini ibuku banget, beliau suka heran kok anaknya bisa beli barang2 kpop terus masih bisa beli baju dll, sampe ngira aku jual narkoboy terus tak jelasin aku selama ini suka jual macrame baru ibuku lega",senang
"kok bisa setengah doang? waduh asik banget, kak juyeon suka lagu yang mana??",senang
aku tau ini telat tapi welcome dear waa seneng banget dengernya kalau kamu suka maapin ini authornya lagi bingung ama cerita sendiri gegara chapter baru tokrev jadi nunggu lama doain semoga ada hidayah(?) ya anyway thank you for reading,senang
jenius banget sihh makasihh kamu belajar darimanaa,senang
"wow hari ini rasa rajin banget. belanja ke pasar terus bikin ebi furai nge-recook resepnya ci devina hermawan. untung berhasi dan enak, jadi semua orang rumah suka.",senang
"not sender tp aku jg udh selesai baca,ini genre romance+mental health bagus banget kalo suka cerita yg ga cuma ada romance-nya tp jg bahas banyak hal tentang mental health yg banyak bahasan psikologi-nya jg. dibawa jalan2 jg krn authornya ngedeskripsiin tempatnya bagus.",senang
"ya itu binghe emangnya syp lagi kk aku gatau siapa"" ya buat km, sp lg coba mutualku kalo mau kasih temen juga gk mungkin, mrk lbh suka dikasi boba daripada gambaran ku wkwk",senang
"sukailah suka, sayangilah sayang, dan cintailah cinta..maka di akhir perjalanan kau temukan kebahagiaan",senang
"wahh suka sama tanaman ya om? sama kaya ibu aku. kadang emang gitu om, kalau sama2 sibuk atau salah satunya sibuk jarang banget ketemu. kalau nanti jadi ketemu sama adiknya titip salam ya om, semangat menjalani harinya. anw, enjoy your day om",senang
"haai, sender! selamat pagi, aku mau kenalin anak aku namanya kaitlyn () yang bisa banget kamu ajak food date mcflurry hari ini loh. kalau untuk varian mcflurrynya, kaitlyn suka yang mana aja kok atau nanti kamu bisa obrolin lagi sama kath ya, sender. --",senang
"paling suka sih sama line guardiannya yg terakhir kali, seinget gue yg di versi thai guardiannya juga bilang gitu ""after all, life is a merely long-term homestay"" itu bener bener kayak, astaga.. mixed feelings banget pas denger itu",senang
"sekian. gue sampe detik ini masih suka feel so amazed banget sama jungwon, keren banget dah pokoknya nih anak kalo gue jabarin satu satu bisa jadi manuskrip berharga yang diperebutkan seluruh dunia.",senang
"*kumpul keluarga relative: wah uda gede banget kamu, sekarang hobinya ngapain aja? mak gua: ohh si ini suka banget baca relative: wah iya kah pantesan kacamatamu tambah tebel itu gua: hehe iya tante.. also gua: /yg dibaca manga sm fanfiction smut ngakak abissss",senang
"tapi seru juga ya bacain tweet yang kemaren kemaren feeling orang gilanya dapet banget, aku suka ngetawain nasibku sendiri",senang
"teh godhong kupu aq udah jadi satu teko gitu biasanya buat 1 hari, 3x minum.. rasanya kaya air cincau gt.. kalo yg suka manis bisa si kasih madu dll, tp aku lebih suka kasih garem dikit (sea salt aq abis jd pake himalaya) enak gt rasanya ada hint manis dari daunnya, seger!",senang
"mauuuuu!! aku dari kemaren mau mcflurry banget nder t__t tapi mau yang biasa aja yang oreo t__t aku ga terlalu suka yang varian barunya, kemanisan t__t",senang
"100 days my prince, ini wajib banget ditonton apalagi kalo suka romcom",senang
bener banget .. aku baru suka khh sekitar 1 bulan ini dan mulai mendalami dan segi rapper dan agensi mereka but u know wait agensi aomg dan h1ghr music yang di pegang dan di kelola jaebom bener2 hebat dan di isi segudang prestasi artis nya,senang
"gue paling suka romansa sama jolly, wanginya manis tapi pas. kalo yg manis banget itu charming, soft tapi manis banget. kalo pengen gak terlalu manis bisa coba yg fantasia. kalo freshy aroma manisnya beda, gak soft gitu manisnya lebih ke nyegerin. this is my opinion.",senang
"lucu banget ""kalo gak minta izin nanti ortu kamu gak suka sama aku"" ngakak awkakwwka",senang
akhir nya costum aku datang sekian lama nunggu paling suka banget blakang terbuka depan terbuka yuk yg mau bo hari ini dan mau isi slot buat malam minggu nanti langsung dm aja wajib dp!!,senang
halo mas jnt makasih sudah mengantarkan paket kesayangan saya tapi nama saya double r,senang
seru banget kadang suka rewatch wkwk 8.5/10,senang
"pagii!! mau ngenalin anak lama yg ak pribadi suka banget sm backstorynya krn kyk fabel xixi ini malam sm senja. dulunya mereka hewan asli, lho. tp dewi bulan dan matahari ngerestuin mereka jd manusia krn beberapa hal",senang
"yg aku suka dari idexpress ada nama kurirnya, mana cepet banget njirr",senang
ini rame banget urang suka ge pas kr bocil wkwkw,senang
"kalian yang belum nonton, mending nonton sii, awalnya nonton ini karna d.o. tapi malah suka ke jo in sung nya juga) plot twist nya bikin nangis banget, apalagi scene ini",senang
"fess ada yg suka minuman non coffee apa aja dan pake susu almond? biasanya minumannya apa dan beli dimana? kmrn aku beli latte sbux pake susu almond, suka banget, tapi mau nyari yg non coffee",senang
"banyak2 baca dan latihan ngerjain soal, tapi gue dulu suka kimia karena ibuknya baik, sabar dan enak banget ngajarnya, guru favorit guee pas sma wkwkk",senang
"jangan gitu nder, gua juga suka keluar tengah malem terus foto kembang itu, bagus banget soalnya pas liat wkwk",senang
terima kasih sudah belii semoga suka dan berguna dan membawa berkah yaa,senang
"sebagai yang suka main game online, butuh banget internet cepat di rumah. kalo internet lancar, main game juga bakal jadi lancar. untung di rumah udah pasang indihome",senang
suka banget ngeliat luka ngehajar clippers wkwk,senang
"ini loh kayak gini tiap baca ceritanya, aku suka ketawa karena kelakuannya aku banget",senang
"banyak yangg aku mau belii, tapi mungkin aku beli 1/2 buku ajaa aksks pengennya wishlist aku ke coret semua aku dari dulu emang suka banget baca buku kayak novel genre nya bebas deh kecuali komik soalnya pusing baca nya",senang
"kalo indonesia aku lebih suka per artist sih kayak kunto aji, tulus, sama yura yunita soalnya liriknya bagus-bagus bangett",senang
"morning cantik, kebetulan nih kala pakai fc taehyung dan side fc nya jungkook jadi pas buat kamu wkwkw avail buat hari ini bisa kok tipikal aku itu suka banget bawel sama pacar terus juga kadang suka cerita hal random gitu dari mulai sambang sampe merauke wkwk bahasanya",senang
iyah enak banget coba denger banyak idol yang suka juga dan tentunya ost main vocal gfriend hehe,senang
"buat kalian yang butuh epha app prem yg murah, fastrespon dan suka kasi promo, aku opres batch 2 sampe full member nih! mau intip pl atau mau nanya2 dulu? bisa banget! rep aja nanti kuketuk dm-nya ;3",senang
