text,emotion
"oh, iya ngeri banget sampe keluar ususnya, matanya dicolok, badannya kepotong yg ditangga",takut
anjir takut diomelin,takut
lagi kerja disemangatin sama si cantik yang belum mandi gara gara takut beku,takut
gw yang punya aja terkejut mei,takut
non moots lagi ya allah bye ah malu,takut
"takut bgt karna kepala pusing, tenggorokan mulai serak dan badan anget :"" untung kemajuan teknologi di tahun 2022 ini menyelamatkan anak kost sepertiku :') terimakasih gomart",takut
"jujur gue juga panik, bikin keinget rasa sakitnya kayak apa selama 3 minggu :(",takut
malu tapi,takut
pengen pisang kopi klotok tapi takut copid,takut
"kaget kirain akun temen ku, dn sama ava sama",takut
ngeri bgt dah kek drama thriller psikopat,takut
takut sepi tapi yang lain tak berarti.,takut
umi pagi2 jangan marah-marah ya,takut
"jangan pernah benci sama orang, bisa aja dia jodoh kam",takut
"iya ni mau aku jemur dirumah, kalo nggak mama marah",takut
"memang, tapi banyak orang takut minta maaf bukan karena takut merasa rendah, tapi takut jika sakit hatinya ini tidak bisa dijadikan rasa benci. jadi hilangkanlah rasa benci dalam hati",takut
"kita semua punya rasa marah sama wowo prof, jgn dendam ya prof. kan waktu milih kita serahkan semua pada allah.. tpi klo inget trus kejadian itu bole laah prof.",takut
"sabar ya mbak, bingung mau berkata apa. kalau aku pribadi jdi mbaknya bakalan marah besar sih",takut
bingung banget barcode apa ku kira dia shopping soalnya aku kalau kesal atau badmood suka jajan :'&lt; ternyata self harm astaga,takut
ayo mam dlu ntar reonnya marah &gt;:(,takut
nnti pcr pcr ku marah kak,takut
serem bgt ego tuh.....ditambah lagi gue ngerasa bego parah krn gak mudeng kalo the tag kan merekanya masih ada ketawa2 haha hihi tp kalo ego tuh full kayak gt serem bbuanget b nya lima,takut
jgn marah yq osah,takut
qaqa jangan marah marah.. takut nanti cepat tua,takut
udah dong marah nya,takut
plis yah gua tuh benci bgt kalo udh rapi tapi tiba tiba kebelet berak,takut
dia mau marah pun lucu banget tapi jika masuk teel orang lain aq maloe,takut
"tapi keinget pas lsp ngejurnal manual sampe arus kas gue lancar, komputer juga lancar, eh giliran ujian teori gue zonk bgt tiba2 kek orng bego wkwkw",takut
mo marah ngeliat orang pake filter mata banyak2 di muka yaallah merinding gue,takut
kalo ditembak nanti pacarku marah:3,takut
nervous bodoh,takut
mampus pelatih dance gue pasti marah bnyk yg izin,takut
"ngga si kak, tp baru sampe rumah jam 8 pagi kyinya fix ngantuk bgt gak kuat melek td kirain 10 malem gt wkwk mino km benci aku ya",takut
"koyok e dendam deh nih kocheng, grgr mau subuh tak kancing i lawang",takut
"njir gue sakit tenggorokan, gk enak badan, tulang linu jd mikir kena cvd, ngeri",takut
bulan engga enak ati ga si ini,takut
"aku ga pake yang niacinn tp yang botol ungu gila bgt, kaget bisa langsung cerah sekali pake, agak ngeri",takut
"berlaku buat seller juga sih. kalo sudah ada yang take, at least ngabarin ke calon buyernya biar sama-sama enak. kalo sama-sama ghosting ya gimana wkwk ngeri juga",takut
"km luarnya klo ada mbak?as kebersihannya enak jd ada yg bersihin tiap minggunya. yaa krn bareng2 jd kurang privasi aja km dalemnya privasi terjaga, kl mlm ga usah keluar kmr. kl kamarnya kecil jd lembab, rawan binatang2 kecil, bau huhu (klo g rajin bersihin ya)",takut
"cerah aja apa buat hari ini, aku mau ke jtp. ga lucu kalo ujan, terus gagal lagi.",takut
"kalo sosis rebus enak, tp nugget?? aneh gk sih???",takut
feelingku ga enak emang sama ini wkwk,takut
"mjb, itu janji jiwa nya biar udah dua hari masih enak rasanya? gk basi?",takut
"ada yang bisa hack ig ga? tolongin banget , hati gua udah ga enak dari seminggu yang lalu",takut
gue klo di mall suka ga enak sama yg baru nge pel. dan ga ada jalan lain. akhirnya jalan jungkit2 sama bilang maaf ya mas ?mbak,takut
"kenapa ya perasaan ku gak enak, mau pergi padahal nanti",takut
ga enak banget tinggal di tempat orang,takut
"duren kalo langsung ngga enak, kalo olahan baru enak, takut cium baunya",takut
"sebenarnya bagus, cuma karna sellernya galak jadi pada ngeri",takut
gatau. tapi aneh banget kok orang-orang banyak yang suka sama dia?,takut
"takut banget, serius. enih mereka tempat gw curhat, tp gw suka lupa mau curhat",takut
"aku di sini cengeng, suka misuh, tiap hari ngeluh, belom lagi kalo ngomong kasar, jadi tau aku aslinya kek mana. takut aja kalo ada temen rl nanti yang ada makin gak nyaman sama aku. jadi kalopun ada temen rl yang aku ajak ke sini, i know i trust them.",takut
in other hand belum berani nonton kukira kau rumah meskipun suka banget lagu dan musikalnya krn (selain omicron) jg takut mental health jadi bagian dari plot aja,takut
"aku gak pernah minta nebeng kecuali emang ditawarin, karena ya ini dan gak enakan juga soalnya waktu itu ada temen yang cerita dia sebel banget minta ditebengin mulu mentang"" searah. jadi suka kepikiran kalau nebeng dia keberatan apa enggak",takut
"yang biasanya pendiem banget, kalo tiba-tiba oversharing itu kadang suka ngga kekontrol, terus akhirnya nyesel udah cerita jadinya takutan",takut
"masih kepikiran ji ung kenapa rela suka sama yeon su lama banget yak padahal dah dari jaman kapan tau emang yeon su cuma buat choi ung sepaket, pemeran utama. ga akan yg tiba2 moveon ngga si org kayak yeon su. eman waktunya mas",takut
serem banget mio-chan ternyata suka makan dinosaurus.. -s,takut
sumpah bukannya gue ga nyaman cuman gue takut malah suka sama lo kenapa lo ga peka sih kak gue jadi lebih diem tuh biar gue ga jatuh lebih jauh,takut
"nah iyaa, kaget banget terus mikir ""kok bisa dia suka sama gue""",takut
"bukan nggak suka sama seriesnya, iya aktingnya bagus, soundtracknya jg bagus, tapi ceritnya serem. serem banget.",takut
"”karena ditempat kaos kaki suka banget amburadul ga di gulung habis dicuci, jadi pagi pagi buru buru kadang ga mikir. pas sampe kelas baru sadar :d tapi trobos aja sih ampe panikan",takut
"dulu aku gini, sampek sd kayanya. ga suka sama rumput2, apalgi yg tajem2. takut, nggak nyaman, geli hassembuh lah pokonya wkwk",takut
jap i confuse crush i kan up status takde sapa sayang dia padahal dia tahu i suka dia and kalau nak cakap lupa i tengok status dia hari2,takut
"ga berani ngucapin happy birthday ke cowo yg gue suka anj. kalo gue pikir pikir sekarang, kek dulu gue bego banget anj. padahal itu kesempatan emass",takut
kdg suka ngayal nemenin doi wisuda beh bahagia banget kali yak rasanya wkwk. tp takut juga kalau pd akhirnya bukan aku yg nemenin,takut
"zoo anabul kecil tetangga aku gamau diem, kadang suka tbtb masuk kerumah. kadang suka pup diteras rumah jg, apa karna sering kita kasih makan jadi begitu ya?",takut
"aquarius gak pinter bohong, to the point banget dan kadang karena to the pointnya dia itu suka bikin sakit hati jadi takut ketemuan",takut
ayah suh bawa exora g hostel memang kelat la muka guwe bukan enggak suka tapi takut drivenya malah mobil nya gedek banget,takut
pengen banget beliin layout kapel buat pcr virtual tapi masalahnya kita brdua suka layout mati lampu,takut
"kalau yang nggak terlalu pait, masih sukaa. tapi kalau yang pait banget nggak suka wkwk takut ama rasa pait soalnya",takut
"degdegan banget hari ini ya ampun.. semoga lancar,,sinyal bisa kerjasama ya please.. tabletku jgn suka tiba2 no connection ya! salam sehat waras semuanya",takut
"minderan anjir klo suka sm org. abis gmn ya gua selalu aja suka sm santri, dgn fisik yg tdk memadai serta akhlakless gini jd lebih nyaman mencintai dlm diam wkwk. udh gt doi pernah liat gua nyedot tijus make selang, apa ga nambah jijay??",takut
"sering, dan sampe hari ini pun masih suka kaya gitu. gak tau suka takut aja gitu, apalagi klo malem beuh kadang deg degan banget. mana blm bahagiain ortu makin makin dah ketakutan",takut
"langsung aku unfoll loh, ternyata alasan orang2 pada ga suka sama dia sekarang jelas banget orgnya bikin ngerian",takut
takut banget km suka orang lain huhu :(,takut
"aaakk sama banget kaya temen sma aku, dia teriak2 di sekolah minta cutter buat bundir astagah. legend banget si. dan masalahnya ya dia putus sama cowonya trs cowonya suka sama cewe lain, ngeri bangettt",takut
baru nyadar dulu kenapa suka banget beli boneka babi. jadi numpuk di lemari gini astaga,takut
"haha, bener : dit, jgn pasang muka judes gitu dong. ntar kalo diliat sama mas anu kan nggak enak. dia kan suka sama kamu. kaget banget cuy. dia lho, temennya pada cakep2 semua. kok bisa sih sampe naksir sama remahan roma kelapa kek aing gini? kan rada nggak make sense.",takut
"haii, aku mau nanya. sekalipun diminta cv doang juga tetep kasih surat lamaran kerja? bedanya body email sama surat lamaran kerja apa ya? soalnya aku masih suka susah bedain.. dan aku selama ini ngirim file cv, di body email kayak lamaran kerjanya(?) takut salah",takut
"iya, sering. terus, suka mikir, ""ada berapa bayi yang lahir hari ini, ya?"" random banget njir gue :"""")",takut
"ada ga sih cewe yang tulus ke aku, takut patah hati",takut
memfilter org org yg toxic yg suka ngurusin hidup orang. parah banget ngerinya,takut
"udah mau tanggal 14 februari. tolong jangan aneh-aneh yah pas valentine day, soalnya gua gak suka sama scorpio. tolong banget nih.",takut
"gataunyaa, emang suka dikerasin gitu, bahkan suka dibuat rada lebam gitu. anw akting mereka keren banget sih di sini . ini engga bohong gue jadi kek dibawa ngerasain rasanya jadi dom dan sub gitu, jadi penasaran plus ngeri geli gitu",takut
gw sering banget typo ya allah. mana kalo typo suka ga sadar lagi keknya typo adalah jalan ninjaku.,takut
mbakk.. aku kalo jadi kamu bakalan malu banget sihh coba bikin statement permintaan maaf dulu trus abis itu rest hehe tp semoga ga blunder lagi ya soalnya aku liat tweet kamu akhir2 ini suka blunder,takut
"mau tanya, kalian lebih suka /bw kalo di au tuh yg seumuran/ si bright lebih tua jd manggil kakak gitu. bimbang banget",takut
takut banget kalo sampe nikah keluarga ga suka. trus cuma datang langsung pergi kaya tamu. kalo gitu kan kesan gak sukanya emang keliatan gt ya.,takut
"kenapa ya gue suka kaget ada luka cakar? kucing sendiri. cuma kadang gue gak inget terus pas lagi elus kaki ada luka melintang, ternyata cakar kucing. dan pagi ini ada lagi. dua pula. mana gede banget anjir. fix, ini kucing yg paling gede.",takut
"suka, kadang berasa lagi ngomong sama dahyun soalnya ak mirip banget sama dahyun tapi ragu-ragu",takut
jangan jatuh cinta dan suka daripada sakit hati!,takut
"aku gini, mamah nya masih sering banget minta temenin pegi atau ga nyuruh main kerumah. padahal mamahnya tau kita udah ga bareng. berasa takut , takut bikin risih pasangan doi nantinya. dan akhirnya aku suka cari alesan gitu, dan aga ngasih space",takut
"aku mah masa tiap harii sama kadang nih paginya ga ngapa2in tetep aja ke logout , makanya ini suka degdegan banget takuut",takut
"ga boleh boncengan cowo cewe kalo bukan sodaraan, aneh banget sih menurutku. soalnya kan banyak nih cowo-cowo yang suka dengan baik hati nawarin boncengan soalnya ya emang baik aja gitu as a friend, masa gabisa sih. btw ini sekolah negeri ya",takut
ini kcg rumahan ga kemana-mana sama mamanya terus tapi itu lehernya kaya luka. apa karena suka gelut diajarin mamanya itu ya tapi masa sih? kcg! btw itu aku pegang posisi dia nyaman dan bentar kok,takut
"jangan pernah lo sia2in, lo kecewain, lo sakitin orang yg sayang dan udah nyaman sama lo demi orang yg lo suka. jangan!",takut
kalau dia lgi marah omongannya pedas banget suka banting barang apa pun yg ada didekatnya,takut
"ga. gue tuh pengen tidur cepet, tapi selalu nggak bisa, selalu ga tenang. kayak ga ngebolehin gue buat tidur. kadang suka kebangun lah sampe bangun-bangun pusing. ini juga gegara begadang mata jadi keliatan capek banget sama kantong mata item banget",takut
"terus tadi gue sempet stalk ig nya gitu terus lo tau?? gue ga sengaja click like anjir demi allah gue langsung ah mau menghilang dari bumi!! terus kalau di sekolah kan suka papasan gitu gue suka pengen nyapa tapi takut, duh gimana ya cara kenalan nya? kasih tips dong",takut
"ngga tau kenapa dr kecil aku takut banget sm laut. lebih suka bukit , gunung sebenernya suka banget tp kan dingin, aku gak kuat dingin. takut pingsan kl kedinginan.",takut
"kenapa ya orang suka banget ujar kebencian, ga mikirin perasaan orang lain tuh sedih atau kepikiran gituu, aku jadi takut makin banyak orang jahat",takut
"iya njir, deobo gada kabar samsek, agak kawtir",takut
harap demam biasa :( takut copid,takut
"skrg gwe gk berani lg nntn sndiri di bioskop, pdhl dlu biasa biasa ajj, knp yh",takut
semoga baik baik saja,takut
sabtu pagi bukannya dapat kabar gembira malah dapat kabar yang bikin deg degan alias t____t jadwal ujian sekolah sama ukk bulan depan,takut
di tlp ex bisa biasa aja tapi kalo ketemu jantung saya tidak aman,takut
"ga biasa bgt. weekend padahal. suami bangun pagi, jogging, nawarin aku mau makan apa dan langsung dibeliin, lanjut sarapan bareng. kesambet apa dia",takut
"mulut berkata ""jalani saja dulu"" sementara hati ngedumel deg""an ""bisa skip ngga sih""",takut
"kirain saya saja yg g sk seblak, nyium aroma y saja mual",takut
mu tersingkir di fa cup? jangan bercanda deh kalo ngasih kabar tuh ah,takut
karunya teuing ihh semaleman khawatirr gada kabar,takut
tatapan matanya bisa biasa aja gakk ngeri liatnya,takut
bangun bangun dapet kabar temenku positif takut jadinya,takut
"dua hari ini, ngerasa flu tapi gejala omicron gtu. semoga aja si emng flu biasa, bismillah gpp meski takut",takut
ta tapi aku biasa ga di aduk takut gk enak,takut
"tdr gua knp gabisa tenang si, ya gua tau setiap hri hrs bgun pgi, tp setidaknya ksih wktu buat ngumpulin nyawa dl kek, pala gua suka tbtb pusing hrs lgsung gerak bantuin ini dan itu, ya tp gpp si udh biasa jg. mana klo lg tdr kdg suka diajak ngobrol.",takut
"* sepasang muda-mudi lagi nonton bioskop. ceweknya berbisik, mas ada orang onani di sebelahku. ""cuekin saja,"" kata cowoknya. ""ngak enak mas, dia paksa pakai tanganku! takut""",takut
"hlt! guys, aku punya kebiasaan ngopi, ga tiap hari sih, cuma kadang.. nah pagi ini abis ngopi, tb2 bagian atas selangkangan sebelah kanan sakit..kira2 ada hubungannya ga ya? tapi aku buang air ga kenapa2,normal..",takut
"orang di rumah sakit sudah biasa ketemu dokter, lah aku malah takutan",takut
sekolah itu biasanya ramai tapi ramai karna makhluk tak kasat mata wkwkwk bikin merinding,takut
4 bln ya desember lalu gw kaget mulu klo om gw dateng. takut ngasih kabar kematian.,takut
wowkowkwowkwowow bjimsroott 2 aja ngery ap kabar gw 9 takut nih wkkwk,takut
"sore - sore harusnya bisa tenang ini malah deg""an gegara dikagetin gk jelas",takut
"iya iyaang.. mau reply biasa gw kong tapi gw tag bapak ade,takut nganu nanti",takut
plis wei baru bangun tidur tiba2 pas buka twitter dapet kabar denise,takut
"lah lah kaget dong aku, kok kamu malah sedih??",takut
"aneh bgt perasaanya ga enak gini. kek degdegkan, sedih, takut gt. bismillah smoga lancarr aamiin",takut
kadang tu kalo malem terus kamar sunyi tiba² ada suara cicak tu ngeri anjir gue langsung bangun lagi,takut
asli gue pikir temen gue sedih ga bisa jadi kutu beras aja udah aneh apalagi gue makin ngeri dah,takut
bisa kesurupan klo main ditempat sepi,takut
"break dulu, soalnya gamau kecewa untuk yg kedua kalinya sebelum ketemu yg benar-benar tulus",takut
takut aku kecewa,takut
"kepikiran bikin ginian dari kapan tahun karena merasakan susahnya cari peralatan bayi tp dipakai cuman sebentar. tp liat kondisi daerah sini gak memungkinkan, banyak yg sepi jasa sewanya, agak meragukan",takut
mending gausah deh daripada kecewa,takut
"ini yang gue takut, kalo uda mulai berharap sama orang, tkut kecewa.. :)",takut
"gak enak , jangan sedih sedih juga ah , jadi ngeri nih",takut
sakit banyak quin ini masih mau diperiksa penyebabnya. temenin dong takut nih sepi sekali,takut
"sedikit sedih kmren ngga jadi tindakan injeksi tp emng bener kata dokternya, aku dah vakum 3 bulanan, jd kalo langsung injeksi lg nanti kaget malah kmren cuma dikasi obat sama salep gt banyak bener, jadi takut sendiri",takut
"gara2 osd ceramah masalah ks, diotak gua terngiang2, kebayang2 ketakutan yg slama ini gua simpen sendiri. gimana klo nanti gua digituin? gua balik ke ortu? sedangkan bpk gua pelaku, emak gua korban yg bikin sedih trauma2 masa kecil masih membekas jd bikin",takut
"naik mobil yang disopirin bapakku, ekstrim bgt, mentang2 jalan papua sepi, kecepatannya selalu di atas 100. rasanya kek diajak mati",takut
"karena rasanya aib banget gue takut stigma orang2 mandang gue orgil:"") setakut itu padahal sekarang udah banyak banget yg speak up tentang mental illnessnya masing2. makanya gue agak gedeg sama orang2 yg ngaku2 punya mental illness bermodal self diagnose. sedih bgt gue liatnya",takut
"menjijikan sekali:( kesel, marah, sedih, takut!! ngerrriii arghhh",takut
"ff, ya? hmm, romance, sih. soalnya itu genre paling aman. sebenarnya in general sukanya family tragedy, tapi kalau lagi butuh dua itu, aku larinya ke film; jarang lari ke ff because i tend to expect dan takut kecewa”nanti jadi gak comfortable lagi.",takut
"mana pulangnya kan malem ya, eh jalannya tbtb sepi gada lampu jalan :"" agak gimana gitu",takut
takut kecewa sama ekspektasi,takut
"inget guys teras cihampelas bandung tempat relokasi penjual sepanjang jalan cihampelas aja ga efektif. mungkin beberapa bulan pertama bakal banyak pengunjung tapi setelah ketemu banyak minusnya bakal sepi dan kumuh, jadi agak jijik gitu",takut
"takutnya kecewa,jadi kasihan gitu",takut
ni nhapa sepi amat dah ngerii,takut
bgt! sepi dan serem,takut
"sepi aneh kayak ada yg perhatiin tapi gk ada sapa""",takut
joonyoung.. paling merinding sama sedih jadi 1,takut
"mau nonton kukira kau rumah awokaowkwk, tapi takut terlalu sedih jadi kalut",takut
"gila, sepi bgt rumah gue berasa nge kos nying takut ah",takut
